"device_id","parent_id","company_id","device_uuid","device_type_id","device_type","device_os","carrier_name","mcc","mnc","n_mcc","n_mnc","s_mcc","s_mnc","r_mcc","r_mnc","language","latest_post","device_secret","create_date","cpu_info","cpu_max_speed"
"157996","NULL",11,"30feff4f-91e1-46d7-84da-36fd2ecb1e35",118,"samsung SAMSUNG-SGH-I337",19,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-10 05:08:14","ccec3802de4610fca1e6cf42f2b8097e","2014-08-29 10:46:59","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000a;Serial  : 00009ed80000cc91;","1890000"
"165749","NULL",11,"ebeea6b5-6a44-4c09-aac9-4d8bbc8f7f3c",143,"samsung SGH-M919",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-12-29 20:13:40","c8c44462a733566ad37b9ed7e1909a66","2014-08-29 12:21:09","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : SAMSUNG JF;Revision : 000a;Serial  : 00008f1a00004f6d;","1890000"
"166790","NULL",11,"4eae6e7a-7722-4f9a-a381-b65616539f47",2132,"samsung SM-G900T",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-11-25 02:07:45","019bb588d662270b91abb2a4702d052d","2014-08-29 12:31:44","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 00007d620000be89;","2457600"
"174984","NULL",11,"3ec7e17b-c347-4c6d-8a0a-9c3cd301082e",2152,"motorola XT1049",19,"Republic",310,0,"310","NULL","310","NULL","310","NULL","English","2016-01-26 02:12:45","8fee2ce0401e23b925e16966186b3f97","2014-08-29 14:09:04","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04179945;Device  : ghost;Radio  : 4;","1728000"
"181606","NULL",11,"41164a08-2f30-4980-b7f9-b78b21268af1",2176,"motorola XT1056",19,"Sprint",310,120,"310","120","310","120","310","120","English","2015-12-15 05:32:15","7674f1ef35ef1931956d001a5520b68d","2014-08-29 15:34:26","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04476d94;Device  : ghost;Radio  : 4;","1728000"
"185065","NULL",11,"f3b0934d-90cf-420a-bd71-363e56d70788",223,"samsung SPH-D710BST",15,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2016-03-29 07:04:07","5c511be394412986d6c4900990e5a5c4","2014-08-29 16:22:36","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 1592.52;;processor : 1;BogoMIPS : 2388.78;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x2;CPU part : 0xc09;CPU revision : 1;;Hardware : SMDK4210;Revision : 000c;Serial  : 47410e9d00b793bf;","1200000"
"190227","NULL",11,"fba9db47-829b-49f9-b4e7-b21561484dfa",557,"motorola XT1030",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 01:38:21","b7afa4186f84b7f80e3f62e05a0455e8","2014-08-29 17:39:06","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c0457970a;Device  : obakem;Radio  : 2;","1728000"
"192421","NULL",11,"db07b775-302c-4a77-9542-7d5ee8f907a6",126,"samsung SGH-T889",16,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-05-09 08:31:28","09f1246a2ca9050df05c573f748669d6","2014-08-29 18:14:13","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 1592.52;;processor : 1;BogoMIPS : 2189.72;;processor : 2;BogoMIPS : 2189.72;;processor : 3;BogoMIPS : 2189.72;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x3;CPU part : 0xc09;CPU revision : 0;;Chip revision : 0020;Hardware : SMDK4x12;Revision : 000b;Serial  : bc8a115542f7eb0e;","1600000"
"203053","NULL",11,"22e114f2-7196-4411-be5a-ab4ee2210db6",2140,"samsung SCH-I435",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 05:16:15","31f50b72d6fa376c9971c910b6caceb8","2014-08-29 21:30:42","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : SAMSUNG SERRANO;Revision : 000a;Serial  : 0000dd3b000097dc;","1728000"
"205370","NULL",11,"737e395d-07cd-4441-8f32-865375d67e8f",73,"motorola DROID4",16,"Verizon Wireless",310,4,"310","NULL","311","480","311","480","English","2016-01-19 07:00:34","0023154f00dc89ab066f8082da1806bb","2014-08-29 22:18:10","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 1592.70;;processor : 1;BogoMIPS : 1598.43;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x1;CPU part : 0xc09;CPU revision : 3;;Hardware : mapphone_CDMA;Revision : 0000;Serial  : 0000000000000000;","1200000"
"230669","NULL",11,"fd5d5023-8ec9-41e1-b139-7d28e80261b6",565,"motorola XT1060",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-09-18 04:38:04","fff1a942092ffca8ae1424bee659f7e2","2014-08-30 06:15:25","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04026a4e;Device  : ghost;Radio  : 2;","1728000"
"234856","NULL",11,"feb85e88-1c78-4081-8dbd-b23a10ac72db",190,"motorola XT907",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-11-13 18:25:46","e5e7005ce2759e39c86b5a9f0b7737a1","2014-08-30 07:28:43","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : msm8960dt;Revision : 82a0;Serial  : 0001000208640cc0;Device  : smq;","1512000"
"238615","NULL",11,"ee1e1ac4-9316-4cd6-bf22-b118e0116730",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-12 07:26:59","5c52781ec8bda574340ad9c2fd021dd1","2014-08-30 08:31:24","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 000013c30000532a;","1512000"
"246580","NULL",11,"c81aca47-7c8d-42ef-935a-d4a76f672782",73,"motorola DROID4",16,"Verizon Wireless",310,0,"310","NULL","311","480","311","480","English","2016-03-27 02:04:39","bdb8c1b85997bc8b72ad66b954d858aa","2014-08-30 10:59:53","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 1194.03;;processor : 1;BogoMIPS : 1199.07;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x1;CPU part : 0xc09;CPU revision : 3;;Hardware : mapphone_CDMA;Revision : 0000;Serial  : 0000000000000000;","1200000"
"251313","NULL",11,"fbf7eb20-b311-4cc6-8cc2-3a9239fcb1cc",2152,"motorola XT1049",19,"Republic",310,0,"310","NULL","310","NULL","310","NULL","English","2016-01-26 20:47:13","2683efbf07d537d89db92b6ca04b1555","2014-08-30 12:51:19","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04afa193;Device  : ghost;Radio  : 4;","1728000"
"265295","NULL",11,"19a9a9a3-e0e5-4bab-b244-326d66b95045",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-02-06 20:13:52","ff25967bad33987da5cd7904218f8a9d","2014-08-30 20:02:41","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000f1080000598f;","1512000"
"265440","NULL",11,"4cf96ce3-0b8d-4a6a-a058-67397b5cbb1e",74,"motorola DROID RAZR HD",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 04:55:00","eb2a5f8cd7d309888d93e72a754d1ae3","2014-08-30 20:08:48","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : Vanquish;Revision : 8300;Serial  : 00010002046d56e7;Device  : vanquish;","1512000"
"281530","NULL",11,"a5f12571-5fec-4240-8973-500bb1311416",122,"HTC HTC6435LVW",19,"Verizon Wireless",310,12,"-1","-1","310","12","310","12","English","2016-04-06 22:10:20","df216719af9142c3894cfddaaee14e0c","2014-08-31 08:05:04","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x0;CPU part : 0x06f;CPU revision : 2;;Hardware : UNKNOWN;Revision : 0004;Serial  : 0000000000000000;","1512000"
"305871","NULL",11,"0ede0366-3876-46cd-bb10-f50a91e54746",587,"LGE LG-E970",16,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-10 05:50:50","4874b7a0667f40dff4dad1f9095446c7","2014-09-01 09:59:52","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;processor : 2;BogoMIPS : 13.53;;processor : 3;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x0;CPU part : 0x06f;CPU revision : 2;;Hardware : QCT APQ8064 MTP;Revision : 000a;Serial  : 0000000000000000;","1512000"
"307299","NULL",2,"fc5d818c-197b-472b-b131-57cd97762709",100,"samsung Galaxy Nexus",17,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-01-16 10:24:22","d41d8cd98f00b204e9800998ecf8427e","2014-09-01 11:25:59","Processor : ARMv7 Processor rev 10 (v7l);processor : 0;BogoMIPS : 1194.24;;processor : 1;BogoMIPS : 1194.24;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x2;CPU part : 0xc09;CPU revision : 10;;Hardware : Tuna;Revision : 000a;Serial  : 0a3c2f5e09014009;","1200000"
"325438","NULL",11,"6c9512c6-47b5-4032-9184-90e967f593dc",79,"motorola DROID BIONIC",16,"Verizon Wireless",310,0,"310","NULL","311","480","311","480","English","2015-10-11 03:19:30","dccc4a77c7a586002f871f2b99d36dd0","2014-09-02 08:13:16","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 2388.06;;processor : 1;BogoMIPS : 2398.14;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x1;CPU part : 0xc09;CPU revision : 3;;Hardware : mapphone_CDMA;Revision : 0000;Serial  : 0000000000000000;","1200000"
"1391316","NULL",11,"7417c0ef-2e4d-4798-a403-8603ffa0410c",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","310","260","310","260","English","2016-05-10 05:29:35","","2014-12-26 13:54:53","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000e4140000a04c;","1512000"
"NULL","NULL",NA,"",NA,"",NA,"",NA,NA,"","","","","","","","","","","",""
"1473807","NULL",11,"47b219a6-9801-426d-860f-8cf88b7aac74",12257,"zte Z970",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-03-27 19:53:50","","2015-01-11 16:53:28","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM8926;Revision : 0000;Serial  : 0000000000000000;","1190400"
"1565524","NULL",2,"c932a6ca-c3c9-4687-a5de-f7b7467c90ee",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 03:59:40","","2015-01-28 17:24:04","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 0;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000741c0000e5b2;","1512000"
"1567509","NULL",11,"b31b75e8-1a9f-40cd-bb72-e12cf94a0177",4200,"samsung SM-G386T",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2016-05-10 04:02:25","","2015-01-29 04:39:19","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM 8226 (Flattened Device Tree);Revision : 0006;Serial  : 000000008cebe1ef;","1190400"
"1637909","NULL",11,"d744611c-be81-4042-900a-142e781f5134",14362,"samsung SM-N910T",19,"T-Mobile",310,260,"310","260","310","260","310","260","English","2015-12-05 01:45:38","","2015-02-08 11:54:17","processor : 0;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 1;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 2;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;processor : 3;model name : ARMv7 Processor rev 1 (v7l);BogoMIPS : 38.40;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x3;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm APQ8084;Revision : 000c;Serial  : 0000000000000000;","2649600"
"1651192","769446",11,"83681eeb-e3dd-4e58-bd50-c9253faf4a76",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-13 07:09:12","","2015-02-10 18:28:50","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 000030da0000d25a;","2457600"
"1657593","NULL",11,"378beb96-2a2c-4012-b291-11f1ffc0e282",2095,"samsung SAMSUNG-SM-G900A",19,"AT&T",310,410,"310","410","310","410","310","410","English","2016-05-07 09:37:55","","2015-02-11 11:02:37","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM 8974 (Flattened Device Tree);Revision : 000e;Serial  : 0000e4760000d84e;","2457600"
"1668775","NULL",11,"67e40b44-6695-405f-a308-7473fafad8cb",2156,"HTC HTC0P3P7",19,"Sprint",310,120,"310","120","310","120","310","120","English","2016-02-27 09:28:22","","2015-02-13 05:49:13","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0000;Serial  : 0000000000000000;","1728000"
"1707806","53496",2,"b719b0fb-ea7b-42a9-8cf6-b9e711e66c95",2150,"samsung SM-G900P",21,"Sprint",310,120,"310","120","310","120","310","120","English","2015-10-02 14:49:45","","2015-02-19 17:42:47","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000f2d7000097ef;","2457600"
"1712711","NULL",11,"f869d3ed-99f3-4f7e-aa71-6d2004ffd262",65,"samsung SCH-I535",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-11-12 13:50:50","","2015-02-20 16:21:52","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_VZW;Revision : 000f;Serial  : 0000031400000e9e;","1512000"
"1726394","743006",11,"6c03a66f-cf6f-43be-845c-095a747648e1",3287,"LGE LGLS990",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-04-09 19:29:01","","2015-02-23 06:58:08","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000a;Serial  : 0000000000000000;","2457600"
"1746316","393468",11,"05e998aa-807a-439e-8327-199eb6d5da2e",2201,"HTC 831C",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-03-12 08:33:59","","2015-02-27 05:34:18","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
